Field1,Field2,Field3,Field4,Field5,Field6
ba44bfecaa2903f3,pvc,XODHW,5071,319f221351,7772caa674a2
8798f338c54c0f46,llo,DEHQE,3062,3941d2bc8a,f0e515100aa0
fdf60ca9f0898662,ksv,YUNFC,7758,059a093070,39122fb8c283
d1dde06f321b3b75,wkf,SZECC,4759,270738e4b1,599ad0c69db8
3a1b6717ffa504d7,wgw,IGXCU,7313,234c2d5b9a,27c524c6dd5b
be415758432e3c8c,nhj,XHLQF,2710,86fc4f00c9,c8df14cacaa6
61aea6a71e612c83,mdc,FTKPX,1958,2b369c9ffc,d2110b244a33
c5a0bc4ef2cd90d3,ufo,ZRVFQ,0736,8695c76376,526d9650231c
eb9747254eaa7872,nth,GHTST,8123,377a0b0216,1c2fcf93b87b
39b4ace3624a4821,ebu,NSXRN,2751,8502e39257,eadc896a1396
724f3c3476bf6a2b,kir,ABRHI,9889,34b2799eb8,82a2226e9131
4b37ca45fef15299,vyt,UCNHV,1431,69e72f297d,a5224b4750bd
9e613c1949a81107,vii,JJREJ,4430,27f2cbc62d,4b8091b73305
9628a29754e758fe,ljd,RDPBS,5651,48eaa5bc6d,4b0e6d0450de
077ef37b08446be5,zmm,BDRQG,2637,1bf6a47ce5,8c06fd2758ce
6b6c8a202e91bc30,ash,QYRJH,2350,13b8786a5b,d512be5d771c
2910f35cd466df64,nlq,GGNCX,4657,175a17517a,72878a143cc6
fc7efb3c08880c44,obq,QPTEB,7608,7058774fa5,4e879fe109cb
42ef1e7fa5701ee4,zoq,OIRRA,8164,71fa6a3d79,74ff3d5ec2ea
94593f81662d0112,mbp,RDPBS,6071,a7612f8a66,f9bf3bde8d5f
b6a863392df7794d,ksv,KWBYF,7758,606ed55551,39122fb8c283
84153309009949e2,rhf,MXTTL,7442,b61851dd54,c037022d4f6c
606a92fb4252df5d,stf,LYLYL,2649,7630b9dd0c,8ea5a2806ec8
25b244a0c438dc19,zzo,OUGWV,7262,6391f15081,c2e6a044c6a6
167d24d133199690,yen,DTBFS,9458,b2546187e7,c17504de0af8
70308370109608e2,gij,TBTGV,9458,e65ddbc624,0fffd08581bf
0e6c498814b9e4a1,gij,LAJNL,9458,8ace7c7404,0fffd08581bf
615837b1e8d7fe00,euf,IGBDI,8344,7973d49d33,9a2ba0a84aeb
aa05658b61530831,zqy,PYOSW,9867,39592ef2bd,0f31e8ce4870
e8523e1aefbb70ec,dmp,BKWDV,8955,9f4a7b8d5c,4ae8eed3020c
738ede6df8e9c4c4,jqr,LSXRY,1360,5ff085b3a6,8e91cb2aeb2c
dfc6a1a23d211ee3,lcd,JJREJ,7417,27f2cbc62d,bb62282941b7
e00c44d2b68bab9a,pno,FFGCO,4429,b17592d67d,a084e67e8632
cf81fb53e68f1644,hxa,FXDAA,1431,8a134d94ba,8c5af273ca46
37042e2c97ee2101,ihg,DCURQ,6344,19bb7306aa,bb79adcac081
de98b8edcba6c91e,ajr,QWJJG,8116,e11b91b947,9e11951a6ce0
de7ad49bc11bfd2f,bjt,OFAQV,3324,d99b7450cf,b02e7b3844db
f273910400b9d0b3,gvg,VMJSK,4963,946ed87fb5,3751a6e7a3c2
edd35c34bda941a8,msq,UBBYR,5447,5ccc5abb93,fce7c0afcf7c
250d93edc2998e16,rhj,XDEZT,7953,9c1a623301,46f9afe8e57d
d08520f41b054c4d,upe,MXTTL,2769,b61851dd54,c17bba6e7848
a2dd9dd7524d399d,gxk,CEYNM,6299,2e45751160,5d761beb5d31
510f316abc4a6143,gjn,WFFSL,9620,0edb854551,44778f652a62
cb36d24e1acfb29a,mea,LKVPG,6425,d3504bb43b,567efe029f84
819e45400e23b7f8,hel,XXVTS,8167,fd296e9159,763cea33720e
b34cad6cc03d2997,igi,TOTUJ,6792,16d6856272,a869c2b3a19c
7a038c99f21face3,ngw,UAQNU,3283,31b2c87bed,ec4049b1051a
275e5a757de29c87,euf,TMNOY,7082,6fcc7f945e,44a2c7b660d4
737276e8ee0202a3,aka,RJGKY,7567,934d5f469d,6449501bc0db
57631a7d4ac54b33,gxk,IGXCU,0280,3a6bbb4c98,791b67fd8c01
a4d26fb543425872,pxw,QTBCL,8754,9debaa66a4,02c3db52bad7
53f1dcb0b3d29b38,fpc,RACVD,9529,291f32cba3,b6fbcac9a8b0
eb633dda4f84c3e5,zvt,JWTUM,6330,1237f3be3b,7244d6dd1f91
9602e5d25700afe0,orb,NLWBN,7953,b8bf0c3416,7db0a36084cf
9cb63e2fb45bf783,zkv,XHLQF,4429,17b2c117ff,5f0195a75e8e
6fb56a0084b3c808,ehk,ADEZG,4861,f0be42e287,2fcd660b3aa1
db992771360924d1,zsr,GBGEW,6715,123b017a31,7327f6a4ea75
df44981c5e9decb1,eij,PQNJE,6241,e1c07aaac5,a1b31b4d0db2
58ba4e000213e8de,sgc,GHTST,9148,377a0b0216,d3dfe8148146
3325082c406d9d53,hrc,LSSFQ,5867,fa8f8c10bd,881fb3387dd0
2a71732228171d0d,vvc,KWBYF,4059,606ed55551,52fc0c538acb
41405745d0e9e80a,ism,AKREA,6368,2bae972361,cb9cf02f86e9
0f0136a3f6a57331,mje,RMHRC,5394,883bb1a13f,caa24ad21a7e
ff2184cc5b897bec,pxw,JEHFR,4165,6a999a5d87,deb6c956a942
fcbb2d12365a1ea2,mea,ZNFYP,6425,d51cf9c117,567efe029f84
62a7367b16b5ccd4,msx,LEGYY,0497,03afecb73b,71c5bfaf2863
8312b04dd0f8d0fd,zxk,OUHDE,5083,f21d1c8beb,9daafda8b885
56849eba9b0a28d9,anl,DCIGL,1989,f0f15db0b2,e2df57f33a3d
49eccb9c028cab20,zwl,EVEFV,8849,186aa86023,28fca042a718
c975ebb19fee534d,dex,WQFVU,0389,f6c7815a8e,7cbfedf90109
4c47557f1c962308,kjx,XCSWP,9458,703d1a643a,4ac9a0bb1c49
966f3f867f99fdb3,cwa,PSKXU,4159,da4031bf46,68fde9ff46a4
8cd4ae12c39f505e,zqy,NQLMX,9867,2accb4b34d,0f31e8ce4870
d46db781949f4e03,yzu,FGPAF,4165,f72892ca38,f7c80370d301
443c1ce53f85a99c,zqc,FEJGY,9130,13d2278729,52e53891eb5b
839b2a858da5385b,szu,XHEKP,3263,9590e1beaa,9f289930e06f
077f9b149bb9fa38,sms,EWCBH,6525,39a2bd7755,ef3e8f224e5a
6c269a68eb223805,riq,RGCRT,9854,cc8cb6f9ef,fcf184646549
9f75d356d6a778ce,yxf,XCUMP,2751,ebf62e583a,455de12c5232
3377150861c4b402,lkq,QWJJG,1280,e11b91b947,3bb2774214d6
27ee2c6ed439d8f6,rsa,JWTUM,0613,246a6e448a,e0aa81cea46d
4acced2b25dd9fb6,vyt,RJGKY,5802,9b0c3369c7,772f541f892f
b5de7ae3a4eef72d,kvc,LKVPG,5606,1b0d370edd,b1ceb7c291c1
5444348d1d2cc247,lzx,NVBDP,9200,86a53a2e71,98816a4d935e
c6c87d933693d5c9,gki,YRJJJ,7583,c10cda2eae,a5ce7039fe3c
65a15d419666b9c7,ujc,RJGKY,5805,9b0c3369c7,d0accfad356b
149781b863822543,njo,LKVPG,1819,1b0d370edd,c124bcef8560
fa467188ee2f0d9c,mdc,GMALO,9854,7860a4fb94,f638376ef24b
2d008c7453ea2cbe,tkb,FQKNG,2175,9cd6904cab,091eb7894513
09099ae2ebcfca74,qay,BWXTZ,3212,11b9ec7404,1d274becdca6
693005a8f95456b2,tlu,MXJKQ,5113,17a296813a,308128aee463
ebd43ac9bcb3b9ea,olp,DTWNM,1354,71bda6a19e,3b309416b5e6
b1af58dc7ebfeb9b,tyo,CTXUZ,4849,727d379050,01c4ff23292e
7f841ac0bfdcddf2,kse,QWJJG,5540,e11b91b947,59c9953cff1b
70d1bc4fb00b8ecf,kjj,WQBYS,9200,af43f38da5,eda50918cdd6
4301dc982aefa8f2,xmz,EVEFV,9434,0209088293,23ce9d36f53e
87e84f80aee251c6,fpc,AKGAX,9529,d36089c3c8,b6fbcac9a8b0
5ae967e04960a102,bje,HGRGP,6769,5cdc100fea,bb504808a344
1994c7925c297cac,thg,CXXIJ,6715,d30c4d6156,9ec25c97122f
c127f7b76e5d1ecd,ecw,FXDAA,6015,b39764dca1,94c35a59dc58
52156f7cb5d586d3,yhn,WAGJM,5498,555aac5ece,85b0a46a0253
fa824e9beb55c437,qzy,QTBCL,0791,9debaa66a4,743488b8c826
57856e98a69767c0,ebu,NOBTI,0753,bb0148bc55,56d1e7b81a84
6f6117ecd9f3b731,gba,TTYYG,5071,120604d120,5e67bdcec4de
7c33cccee9d505a6,xmz,AJGRI,9434,88b0f67d04,23ce9d36f53e
8fd46a0f2f88fd48,ilh,OKHIC,6248,89c8f83d6a,c93133d043b0
53ba0f6fdb70e95b,awt,VMJSK,9881,946ed87fb5,87592b2429b4
254e946d9dc049b3,vdn,XDEZT,5215,9139d2e321,c6d7a2a8457e
b1b1f77d26952b66,cwf,TEALN,8454,63ed7e16ae,3b1e080c47bb
752c78b70dd4cf1c,nsi,MBTXL,8421,0e69f3afbd,b9565ddc3a9e
c61ee6791c5db422,leu,MMYJX,9149,0d2547571b,363e98bc6def
be3a65c2eb0127d0,gjn,TXKOL,9620,79ab7b38e8,44778f652a62
15136e8ebc4f97c8,pto,TBTGV,9458,e65ddbc624,8b3e3e26157c
3b07c7169dd35e29,xhz,AKGAX,9944,f0ba7dbeff,d811b2916f5a
8f927a1b5e4fcfc2,hel,BKSJD,1819,c46b2fdfc8,fb6f063468b5
1ebb5f23d22d3f4c,pxw,NWXAM,8754,364527fb72,02c3db52bad7
568d1218fec68615,fjp,NLSFL,0086,bfea388733,df9e43da6f18
c02dfb689573277f,hom,KWBYF,6914,1efb5d1b06,ad51f4c7139a
1881ca5866d9e839,nsi,LYLYL,3352,272e1eb237,8fe5496a989f
6e03edfee2fea266,xky,CUCUE,6237,122e25b464,efbb12ad5155
0520fac12849d931,vie,BBDEP,2997,c23c8e3bb0,041212f6439c
99fd3c814c2c737c,isz,ECFVG,9099,608ea6a3e0,1343fa4bacb7
58c9419188108069,vyt,UCNHV,5802,0d115b7e73,772f541f892f
8a31a618b45820c4,tfo,RJGKY,5083,9b0c3369c7,18fa16171ad4
c3adf80dde482e0f,lgj,RDPBS,8820,48eaa5bc6d,29e4f6a779a5
c325811367ff21dd,gtp,SXHKU,3999,1b5beea40c,bed728d34865
1a7eadc98a2f952a,uwg,TTYYG,6089,120604d120,701803586b57
90d2b7a855c7dfec,mlt,TXJHD,0585,7e95fee735,4819853f6d9f
dd13d0c2333ee90d,tgc,QIIIC,2133,9e0253403a,8dd03a3156b0
dd6ecc7e10e1cf8f,eip,MXJKQ,3881,23ef9c56d2,bfd48eb7e5d4
c1900e5a59d4a958,epd,QTBCL,5651,19676f6108,738f26673495
f17afcd9d3a21ef0,ebu,UAQNU,2751,d83c6844cb,eadc896a1396
cd8bdee171424b22,mje,KWBYF,5394,606ed55551,caa24ad21a7e
ee3511b1afe1cf61,axv,AKGAX,0791,d36089c3c8,b86108b6929b
43fe6ada8829b6da,cfe,NQLMX,6792,ae15bfa8d9,64e848982ef6
2d89bf2dfa729dc0,nru,XDEZT,2175,9139d2e321,d2478fa76438
49b5732c95d553fa,fpc,XPKFU,5215,9069147aeb,d8aebde0a22a
2d1ac4fda77c5308,ota,OUGWV,6368,8f8b28fd29,8a4b3b3aadb2
f6d28761a014f07a,hph,KIDRH,2334,2dd8b11c81,68c4bddd24d0
8d6acf308a356112,bjt,KDZHW,7442,7d85bc72e4,c10df8474ede
431e3901b3bbbfc3,ogq,AIVCN,6240,8720f3aac1,5e3b857f7081
8ad423f3a12f7599,sms,TXKOL,6581,1c3421c75e,3d6ece82c912
e636474ffa642679,bjt,PYOSW,7262,6cc81ad0b0,4bf3afc881ab
06014fc2d74eb611,kew,DCIGL,3487,d056ae8acf,24ece3bc425f
d746955e54849560,yzu,HLNXG,9388,fca0c59389,196a51f903c6
f30a6ba07de91c38,rfr,CUFOR,7313,33f3824aea,622a791dc522
0dc6f7671ab1168f,qcl,XIXJR,3714,8eb1ccec25,b1d1882f2097
fc18f7dcc30f428c,nlq,YTVHX,4657,c4e2de4755,72878a143cc6
d1575cd0acdcd09a,cmj,GGNCX,4904,f64e86a96f,0a945dff64ef
851d03480e4dd77b,ngm,MBTXL,5927,cc46a6c253,70b121836bf6
5171951709d5470a,zqy,LSSFQ,0403,fa8f8c10bd,3572463346cc
cd2c2cffc1f39206,ooe,XXVTS,8912,79d24ed1e1,92b0f2d5ad1e
91bbe7c4b297c26f,uwg,FQKNG,9174,5721d1b43a,3a936d9d0963
eda7310e07ea4381,glq,GBGEW,1977,840f1dcec2,ee398555ad18
0539c42ca488d6e0,fvp,QTBCL,3833,9817eb102d,0a77ffe803cd
f6377f2f627c43fd,loz,QSURP,7553,ac5f0b46d6,643ef76e8188
de5ce05cd7c749d2,gio,GBGEW,3062,c032d0c87a,1b15f0d45986
b02d19b037e66895,zzo,CEYNM,7262,0ea20debc6,c2e6a044c6a6
05f8e3bd66fde12a,rhf,KCFCS,2058,82a97baabb,c9a3efd0dede
d02f08d5364725a6,asl,OKHIC,7262,d199c8130d,8da698733d10
9aa955d7a971a0c5,prs,ZRVFQ,2690,1a7e4b0869,1b016b8b6293
63d2e74d4f0b0a04,alz,XCSWP,7838,04cc78b45b,bb8590938f86
feda57d5b8137509,ehk,XHAPI,4861,8cb34b96ef,2fcd660b3aa1
1065d691c32b9d24,ilh,LTYRW,6248,739a61f09f,c93133d043b0
9cc135183d583acd,xmo,GSULT,5447,f4ca954d22,195726028dd6
652398e6983ecdaf,xhz,QIIIC,5053,d109a9890e,49bc05887df5
71dc82116f643124,oei,LRUQA,7959,be1f2d87d3,0229b92078d5
88846690028d64fb,dqt,PJNKH,8955,5b8a44f2a7,c76f7e5c047c
8bcd8f4e661eeda0,btn,FGPAF,5007,8a5f5a4813,7138d5ebe831
3aac9736fd46bd7f,rhj,LSXRY,7417,5ff085b3a6,512629f65e14
a32e5b7e48bc941f,nlq,ZGVCI,4657,1bdb6bf25c,72878a143cc6
9425ad615523be47,bjt,UDBTV,3324,5da3f3f55f,b02e7b3844db
625e5b3612283e6a,hlt,TSSOI,7433,7984bf2aa5,f7646fee8d68
552e9ad7fdb6630e,omz,UAQNU,6590,31b2c87bed,1ebfbe22820e
48a91968ac9b0879,cfy,XODHW,3263,bb1667f24b,b49024fde7e2
516d4e240692984a,pno,IAFGH,8993,b5578ed3ce,67e4d5f29146
3fe46de2a47bec22,opx,AIVCN,9268,9eff0fe2b3,1c646d098c9c
f19323320122bb80,tkb,NWXAM,7817,12a82aea16,c78426c52024
0762991bc01db70c,vdn,DFDVC,9830,455f7c59b5,cd43a04d230f
5f195232bfcf8b6f,oei,ZNFYP,6638,fd41c4bd31,25d58b3f4a59
4154b682dd645283,unm,LAJNL,9906,6587a748b0,2dcb23b7f1a6
d7978a7bb4510b1a,obq,KDZHW,2586,555334e4a8,e79e2ee0cd4f
68e36cbca57c01aa,rsa,AQPFM,4661,18eb05ff3c,22f38fa125e0
570491c4127314a4,lkq,QIIIC,1280,d109a9890e,3bb2774214d6
a5f7db9d8cbc55ef,iaf,LSSFQ,7417,4c1b2bacd7,4dfdb5b7dd04
a4c7d4880659592a,pnc,EXHGU,6133,18dd8259fc,603f2b30ba85
c27677db9cf2785d,ayn,SDZIQ,2680,223d92d6d0,323f793bf74e
c2ced56b7273013f,jax,AKGAX,8164,b1c0f7e870,1db0752056eb
491c33d48d5603fb,tyo,FXDAA,6071,8604baf345,2f60bb5d6eea
f40e177f255eac94,hxa,GHIFC,7210,671ffff5f3,f54239ed95e3
5e8cd1943e3238fd,cmy,SSRWU,6839,1534401afa,22b433e517a3
063218639fde222d,amj,TSSOI,0309,7984bf2aa5,e9638c76e3be
8b1f0622b91d7e38,yqs,RUSUY,7124,5bad957ea9,9519e352a76f
518d45aff8a31214,ngm,TMNOY,5927,6fcc7f945e,70b121836bf6
05fa8dfde96f4950,kir,GHTST,0448,377a0b0216,00f935fb6659
44f43531a3965b8a,dwc,QULUB,6656,4d49babe77,2fce5d561750
6fcd42f1f29b97f6,onq,IXVGB,0421,ff324457f9,2c5423a82e28
80910b82a6e72445,fpc,MUYIS,9529,8c3560ce9e,f5862587687d
e0cf77055e458e46,bbc,ZBDWE,2547,3ea59d732f,df126877c3b9
dc7dd977dce44599,jag,MUYIS,0196,0e40ac1e01,4f8276a2f43c
35b06d781b51b035,dzx,CTXUZ,3516,ae61c73e1d,c1074a6a7b66
8b31c4b7855bb022,llo,SZECC,5071,22e01b0439,596b3b80459a
ce5e1ea7265d8186,jkd,WAGJM,1212,e5c736a0f1,334ce4c4a30a
21798009fd15272f,xhz,EVEFV,5053,23c0b30254,49bc05887df5
83e718a2be68e459,wjy,BDRQG,3503,86e2007a4c,d28a69ad3247
35eef9eedb9d8e28,qbx,ECFVG,4562,85208ced66,88c3e07cb9a3
3da3b5acae370737,wgw,IHZPF,7313,e38f380990,27c524c6dd5b
8253ba8db94d4462,riq,UAQNU,9854,2593fc0190,fcf184646549
eacdf065ec1428e2,wkf,XLYYF,4429,f75076726e,6903cdbbcba4
77b74a58de15bdca,oka,QULUB,4767,4d49babe77,4e1f6d4dcb8d
d559d8e6c84eaee6,mrm,EEWGW,3808,27c4fdf152,0309e77fa5a2
4e5529af99f2f215,dfk,DCURQ,1431,f981ea2686,a354cbcfe3f1
55f1de2af8cf2e21,cmj,ZBDWE,4904,3ea59d732f,0a945dff64ef
35ffece9cb5c9406,ezv,WAGJM,6638,c3f8ac6f0c,d518f9e54546
d26b7cd53b0a2bb4,ldb,DKFLJ,8240,5ddead4aa7,9784fb67af75
5a402afe4c18f545,ooe,CUCUE,6180,122e25b464,2c9a2a524a22
7a3f4f311bf4be07,mrm,KNRPJ,7817,e6c15d7bb5,861d6465a145
d253e64684a47518,ikd,DVTPH,9525,033a913c5f,7d9716ff27a1
502534eb87d36265,dwc,YXQTK,8912,16314b9141,0d1854380998
058fc722c4df71c0,xyt,NQLMX,3224,d4141c03cf,cfbe58573f45
d5a43a638ab85619,bou,ZBDWE,1307,3ea59d732f,727b1e233392
e18fa2b225e537b2,jax,KWBYF,8164,d7a92d44d8,1db0752056eb
7876d6bb2d157b4f,zqy,VMJSK,8439,3f574885bf,d71f8612aa93
d9d356a0781e2913,bgw,RUSUY,8578,8e1a897e87,c92683bc3146
70791bf2682c5396,kew,QULUB,3462,a29452d118,cee6e6adfa1d
003b28c5e3f11029,gjn,UDBTV,9944,3da8dd9030,fa7c2e9d70ed
7a16400e3dd9cae9,gjn,KNRPJ,9620,e6c15d7bb5,44778f652a62
9db8491bd5539e8e,bgq,LSSFQ,6054,07b248c431,826f4fd45bc9
51421088896b6c67,smv,KDZHW,8240,a38b203d30,27457ba6069e
fd641bf149c1b9b1,zsr,JNXXP,1370,cd2c9d76c2,4e5926144e42
ac12d34089c29f5c,wwg,BKSJD,1980,1fcc7261fc,351c86de57a8
37782eed25625d4e,svi,ZWYGU,7811,11a8c93452,fa66c9b971bd
dae2f9cf4f01c497,xfb,MCTKJ,5651,4fa11294d9,201b6a0d51c2
7a8a825d3f2b63d5,xaf,LSXRY,8104,5ff085b3a6,7eda4b108d2f
7d1100c6e7ccebc4,mfq,VZEQA,9963,76654b05f3,a5930b10f8e9
b4286c9b516dc683,zye,LKVPG,1370,d3504bb43b,b1be86f961f7
6faf082c346d933a,gml,DKJSX,9971,827aee421b,b4cfa4fe3b61
2d9e638452ff2059,zsr,AIVCN,1958,9eff0fe2b3,0eff5170604b
0b97c695207ae4b3,pxw,EVXMO,8810,e46839167d,4c5b2da6355c
c66324fb06a227a7,sqh,LSSFQ,7553,316923ac5d,5dffa0afc4f1
ae407c622922292e,unm,FGPAF,9906,f72892ca38,2dcb23b7f1a6
fb0734426cf9b204,bje,KBUOU,1547,6fb17ce9ef,41f813890442
4f20ec714d6ffb04,oei,JNXXP,9531,0f470bdcee,7192034327ac
3acfcf4eb1742061,ihg,IAFGH,5880,b5578ed3ce,59ec3f4db44a
45860fa33d818e03,eip,TSSOI,3881,74a350ca96,bfd48eb7e5d4
1569b29824c67847,cwa,LRUQA,5867,4d1c85bb97,cc55c35c477d
72bf6f304c7ab174,bbc,MXJKQ,1354,5948e12782,b71aeca90667
83686a3b703bf00b,bkc,FXDAA,2466,8604baf345,f20a94d9e941
a0079dfba582730e,hpb,IGXCU,2416,bff1e9efbe,1a88f5f87041
4bec6127e28f070c,amj,RDPBS,0309,48eaa5bc6d,e9638c76e3be
406c6a425627f368,amj,PDXUK,0562,2ba989bc70,7c5d987edb39
3181f2d21dbbc637,wvn,AMZET,8867,4b4d2a696f,99b042673bd2
efe918d08e45340a,ugj,KHEEK,9893,c1b98dda21,6700396b2eb2
d6bf499485a16bfb,hel,XCUMP,7210,c9ced48830,0d522b5614c7
1cd17fee9f3eb6d4,bwm,WFFSL,4721,b393a55924,50d9058d1652
bd3a89c3217310be,fsr,XHEKP,9127,14c2cafc6c,a38566e5a07e
eba2ee9872b9bf7f,ezv,ZGVCI,8837,1a89227cbd,4465125f4a50
f8b58f7fd3aec914,orp,VDINJ,7880,6217116210,f5de37e012a6
71eacb51295338aa,gki,EWCBH,7583,39a2bd7755,a5ce7039fe3c
789358b28dcd668c,cfe,PVVZK,7959,516321877e,5b946279b02b
00b80b4a7e97799b,gyd,LAJNL,3971,1f9b9390e8,89a36fef5e99
59dcfed4f62ddec2,rsa,OIRRA,0613,e3037aaaeb,e0aa81cea46d
00d688fb18461760,rhj,MCMMS,7417,31fa0b6480,512629f65e14
fb568b77bb8f6377,sgu,SSRWU,2754,cea028e16a,984f889b5ea6
0d0c441a6ea4ed4a,ajr,XXVTS,8388,fd9185bc64,7399184b66c2
293fe9672d7f0854,pnc,YXQTK,1548,619348b7e4,706f8a0af6ab
35702cb56fed1eb9,alz,GHIFC,7838,e424274686,bb8590938f86
0f2a67f1ee1c100c,rap,FUABB,4747,7f0fe992c8,357a24d4c508
32b8d96a5c0a6448,zwj,KDZHW,9453,8e060251ee,f569e857a29a
2562a8660e08c0bf,dzx,DCIGL,0397,0f7bca711a,9be8aa948296
8ed69d87f8db42e1,mpn,YXQTK,9971,129b1bbaa1,46a16420ef9e
aa619bf8b1e2be07,yqs,YMKZP,7124,5b76249de6,9519e352a76f
bebe0f5c2096c048,xyt,MUYIS,3548,ffbb865597,423c7d4ec13d
4ca8d5d82be94bca,omz,CUFOR,6590,9cb3fad9c4,1ebfbe22820e
1cc47d6fbceb549e,ioe,UBNKB,7178,fad4eede40,abd8a87b628b
e6d5cda96077c490,clm,MYWML,9949,68e9df46ce,e8ae08083a37
4e7965bf69ccff0c,rop,IGXCU,2133,3a6bbb4c98,40f8b7cdfc6c
1bc6a298b0b1dd93,zfd,GYLZT,8101,ff0f2f5686,c44594eba3ba
fb1d5235b0e0c95d,knx,TEALN,5053,f2e099c3d4,6307de811c7b
9999f452902ab552,dvl,LSSFQ,6590,e8a8281277,c4b76426bf22
ef64b3be3eb1668a,gxj,MCTKJ,6382,41a8467af5,4e7f463de80a
a84a8274631ab1a1,pyl,WVHLD,3297,06cc6191c0,ed3cd3e50f81
248ecf1f63a6aad8,opx,ZHADT,5051,874541558e,ad4f1ce83911
913c6e75530fac56,bnb,YRJJJ,0616,a5a9057152,b734f7b6ad23
edb9e6514f8124a3,pia,DPDPM,8989,e87a0687f3,1b47e50569fa
05752179f6f88e29,amj,DTBFS,0562,d104bd6cd7,7c5d987edb39
1969d51f092ec25d,msq,MWLZJ,7242,6bc3435366,231b886e81d2
2aa0e0817e40699a,hmd,WQBYS,9226,2f3fd1f942,ff7a9408f40e
d2895ba203f99807,mfq,PEKEL,2906,c403c5869e,2b6fc3801481
769b8f069525bf02,xaf,FQKNG,8104,75ebb7fb6b,7eda4b108d2f
ced29181c1c8c14a,xyt,LYLYL,3548,ed8baa1b7d,423c7d4ec13d
eadbdb59a6a3fbc1,aiq,ZNFYP,1466,fd41c4bd31,e789dbea0830
17056f20a08b034a,ozm,ZWYGU,2547,11a8c93452,3037a31e25c6
bc3dc883155cd7fd,llo,RYLZT,3062,8259a92b50,f0e515100aa0
853ba090c8c7a9ee,eip,EQRHD,3881,8abbfea479,bfd48eb7e5d4
c7940338cfbcae33,sfv,IGBDI,3503,b72c71ae6d,8747d93b181e
6d793f947e03acb6,tyo,KDZHW,2637,33a3fa7e65,d11922c6af31
1261a6d68f9ec1e0,hld,VZEQA,3450,f8795dd839,d61d0483ea6c
aa43ab6a5033cf4f,lkq,UYVCF,1280,eaaeb86fb0,3bb2774214d6
4c90cce096dc2ca1,opj,XCUMP,2350,ebf62e583a,98b66ae2e1d6
39899107bf79b59e,far,JYTGU,7242,5bcb47218e,e649290ced96
a9b3d195f8afd850,oyd,XHEKP,6914,9590e1beaa,16a4130bd47c
296b1e185e21ab1e,kju,MCMMS,6240,99c2587af2,da5303b4c8fc
642d97cbfaac9e49,sgc,MCRVT,9148,659cbd57dc,d3dfe8148146
c7c53d782075d51c,yen,ZWYGU,9458,daa7c75eae,c17504de0af8
0b0edc56ff55b8bc,nop,AKGAX,6792,243e856147,02f6dbe8ba43
27a775c1841f218e,pxw,IAFGH,9037,ee187d3e4c,312172929df8
1423188da9f78102,kpv,VPOJR,2670,663c5dbee3,a40bde621961
d58d4d62824a96fe,fjj,WQFVU,7313,777f613744,19913067e227
f4881f7c80e271bb,msq,LTYRW,0613,739a61f09f,84a0219a6123
8da762d980b1d047,obq,KWBYF,7608,f079c414a4,4e879fe109cb
1a72cc9768988176,jqr,LKVPG,8754,f1ab9e7d20,031c4d5516d0
a50adf0128558596,knx,LFJPH,2710,cf1d2a8f10,f299cd9d5633
163022f3e3b12a00,khn,JWTUM,3501,1237f3be3b,33d4ae26d2d9
2d355b098634164f,tlu,RWXTM,7262,09ef9e8585,35ec7db84afa
7cf6576ab4fdacb1,hbr,WQFVU,1980,f6c7815a8e,69007ac3d736
327168b82c3462ca,ism,IAFGH,6368,ee187d3e4c,cb9cf02f86e9
7f7d17ff107c3b1b,rly,MBTXL,1645,7c6b8f5a28,046add541e90
f7f6ceb0a1691531,amj,UYVCF,0562,eaaeb86fb0,7c5d987edb39
177c9f1a201fbc66,cyl,NVXDQ,8754,6acc5ae764,1b6e1cfe6f7e
9e723365cca12545,ikd,JGOVH,9525,bca640957c,7d9716ff27a1
8447ab0581589128,fmy,AMZET,0799,841e92b4c5,f2600ad86fa7
57905e84ce97ef16,hxa,TOTUJ,5976,16d6856272,1e396aae738b
08cc93177240c124,amj,DPDPM,0309,768379a98b,e9638c76e3be
f0755a173173659b,hvz,UFYFO,1645,83682495e3,7b764957e32d
74c8b0ec7169157e,jty,MIHGI,4747,2d54790517,eed6a5870edb
f20550d9fa515ba4,whe,KDZHW,6640,555334e4a8,5612dafaec44
f4ea661d3f87e1a9,gtp,VMZLW,3999,a953d0d425,bed728d34865
5c8891a9ac6dfc9c,hel,GSULT,8167,c9a808161f,763cea33720e
19aed89c49677ca0,hrc,UJGQY,0397,807ad2e5c9,ca8c8cd0b413
956da39c35e05cf8,wjy,BKSJD,8754,93be6dae7d,3f817c7e5689
4bc68347a6560dbb,nop,TMNOY,6792,27f4d7b7e8,02f6dbe8ba43
57d44fbda428a8b7,ixl,CUCUE,5880,122e25b464,f97b8299c309
7d1394124f5991dd,awh,HLNXG,1310,6153a6082f,6ee8335f7c77
76dfc76bbf29ee1d,jax,ZIBKA,3419,16cf4de8a5,921af8b18a9c
5b3dedb48b022fc7,gnz,GSULT,2506,fdac00a61f,d0e204c0aaf5
c17959519693a5ba,yhr,LSXRY,7959,4e6e826d17,bf778037c63a
c3a5eb10551d0c8a,qcl,EVEFV,3714,0823ba960f,b1d1882f2097
d9f6af23255c12de,bbc,WWBWL,9024,06be2f0b34,95e24141c53a
